prodcode	dmdcode	gemscriptcode	therapyevents	productname	ingredient	strength	formulation	routeofadministration	bnfchapter	bnftext	database_build	unclearnumber	BBvar
76100	561911000001108	1449020	0	"Lisinopril 5mg tablets (Kent Pharma (UK) Ltd)"	"Lisinopril"	"5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2019"	1449020	0
61053	17026311000001106	10513020	0	"Losartan 100mg tablets (Alliance Healthcare (Distribution) Ltd)"	"Losartan potassium"	"100mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"September 2014"	10513020	0
82423	19864911000001104	39291020	0	"Amias 16mg tablets (Lexon (UK) Ltd)"	"Candesartan cilexetil"	"16mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"January 2021"	39291020	0
56472	10743211000001104	1554020	3987	"Perindopril erbumine 4mg tablets (Kent Pharma (UK) Ltd)"	"Perindopril erbumine"	"4mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2013"	1554020	0
56760	18283111000001108	690020	0	"Indapamide 2.5mg tablets (Strides Pharma UK Ltd)"	"Indapamide hemihydrate"	"2.5mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"August 2013"	690020	0
20066	636611000001107	63264020	6748	"Amil-Co 5mg/50mg tablets (IVAX Pharmaceuticals UK Ltd)"	"Amiloride hydrochloride/Hydrochlorothiazide"	"5mg + 50mg"	"Tablet"	"Oral"	2020400	"Potassium-Sparing Diuretics With Other Diuretics"	"February 2009"	3791001	0
59512	8528711000001101	20076020	9	"Hydralazine 50mg/5ml oral solution"	"Hydralazine hydrochloride"	"10mg/1ml"	"Oral solution"	"Oral"	2050100	"Vasodilator Antihypertensive Products"	"April 2014"	20076020	0
85147	29877611000001108	52656021	1	"Indapamide 2.5mg tablets (Sigma Pharmaceuticals Plc)"	"Indapamide hemihydrate"	"2.5mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"December 2021"	52656021	0
33527	428711000001104	60338020	44	"Co-amilofruse 5mg/40mg tablets (Mylan)"	"Amiloride hydrochloride/Furosemide"	"5mg + 40mg"	"Tablet"	"Oral"	2020400	"Potassium-Sparing Diuretics With Other Diuretics"	"February 2009"	3100009	0
46365	9208411000001104	89048020	5	"Quinil 20mg tablets (Tillomed Laboratories Ltd)"	"Quinapril hydrochloride"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"October 2011"	13103001	0
66162	5591911000001109	67147020	1	"Ramipril 10mg tablets (Teva UK Ltd)"	"Ramipril"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2016"	4855009	0
76619	11554311000001104	61786020	16	"Enalapril 20mg tablets (Dexcel-Pharma Ltd)"	"Enalapril maleate"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"June 2019"	3437009	0
52010	688811000001104	1418020	0	"Enalapril 10mg tablets (Alliance Healthcare (Distribution) Ltd)"	"Enalapril maleate"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"January 2013"	1418020	0
58461	709811000001102	1437020	6	"Lisinopril 2.5mg tablets (Kent Pharma (UK) Ltd)"	"Lisinopril"	"2.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"December 2013"	1437020	0
34429	7433211000001103	69439020	21	"Ramipril 5mg capsules (Mylan)"	"Ramipril"	"5mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	5489009	0
32922	152805001000027104	68176020	31	"Felodipine 10mg Modified-release tablet (Sandoz Ltd)"	"Felodipine"	"10mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	5142009	0
6078	374667004	79311020	3119754	"Perindopril erbumine 8mg tablets"	"Perindopril erbumine"	"8mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	8555001	0
59109	13754011000001108	66285020	0	"Lisinopril 5mg tablets (Tillomed Laboratories Ltd)"	"Lisinopril"	"5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"March 2014"	4614009	0
72083	21782811000001108	47072020	0	"Bendroflumethiazide 5mg tablets (Waymade Healthcare Plc)"	"Bendroflumethiazide"	"5mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"May 2018"	47072020	0
41639	147111000001103	49789020	307	"Hydralazine 50mg tablets (Accord Healthcare Ltd)"	"Hydralazine hydrochloride"	"50mg"	"Tablet"	"Oral"	2050100	"Vasodilator Antihypertensive Products"	"March 2010"	430010	0
14738	209115001000027104	79035020	2577	"Hydrochlorothiazide with losartan 12.5mg with 50mg Tablet"	"Hydrochlorothiazide/Losartan Potassium"	"12.5mg + 50mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists"	"February 2009"	8422001	0
9693	43711000001100	55352020	9712	"Tritace 10mg capsules (Sanofi)"	"Ramipril"	"10mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	1846001	0
43413	668811000001102	65206020	611	"Lisinopril 20mg tablets (A A H Pharmaceuticals Ltd)"	"Lisinopril"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"September 2010"	4317009	0
44254	86595001000027104	58945020	9	"Amiloride 5.67mg tablets"	"Amiloride Hydrochloride"	"5.67mg"	"Tablets"	"Oral"	2020300	"Potassium-Sparing Diuretics And Aldosterone Antagonists"	"January 2011"	2775003	0
54037	10290011000001104	1467020	29	"Lisinopril 10mg tablets (Relonchem Ltd)"	"Lisinopril"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"March 2013"	1467020	0
45340	157665001000027104	68982020	2	"Ramipril 10mg Capsule (Actavis UK Ltd)"	"Ramipril"	"10mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2011"	5366009	0
4215	215111000001101	48570020	15804	"Catapres 100microgram tablets (Glenwood GmbH)"	"Clonidine hydrochloride"	"100microgram"	"Tablet"	"Oral"	2050200	"Centrally Acting Antihypertensive Products"	"February 2009"	149001	0
70917	15639011000001108	1547020	66	"Perindopril erbumine 2mg tablets (Glenmark Pharmaceuticals Europe Ltd)"	"Perindopril erbumine"	"2mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"December 2017"	1547020	0
82586	10471311000001102	1918020	42	"Cardene 20mg capsules (Dowelhurst Ltd)"	"Nicardipine hydrochloride"	"20mg"	"Capsule"	"Oral"	2060200	"Calcium-Channel Blockers"	"January 2021"	1918020	0
59271	20308011000001104	40515020	7	"Losartan 25mg tablets (Sandoz Ltd)"	"Losartan potassium"	"25mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"April 2014"	40515020	0
25289	54635001000027104	54854020	372	"Dopamet 500mg Tablet (Berk Pharmaceuticals Ltd)"	"Methyldopa anhydrous"	"500mg"	"Tablet"	"Oral"	2050200	"Centrally Acting Antihypertensive Products"	"February 2009"	1707003	0
66430	7378711000001105	1985020	14468	"Amlodipine 5mg tablets (Kent Pharma (UK) Ltd)"	"Amlodipine"	"5mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"June 2016"	1985020	0
45337	34511000001109	65231020	566	"Lisinopril 5mg tablets (Actavis UK Ltd)"	"Lisinopril"	"5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2011"	4324009	0
52440	20478011000001104	41782020	108	"Amlodipine 10mg/5ml oral solution"	"Amlodipine"	"2mg/1ml"	"Oral solution"	"Oral"	2060200	"Calcium-Channel Blockers"	"January 2013"	41782020	0
43394	9359611000001104	89315020	1	"Pinefeld XL 10mg tablets (Tillomed Laboratories Ltd)"	"Felodipine"	"10mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"September 2010"	13239001	0
63331	13565311000001100	99300020	79	"Folpik XL 2.5mg tablets (Teva UK Ltd)"	"Felodipine"	"2.5mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"June 2015"	18296001	0
63717	24177711000001108	23039021	0	"Irbesartan 300mg tablets (DE Pharmaceuticals)"	"Irbesartan"	"300mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"July 2015"	23039021	0
1211	35910111000001104	67326020	24523	"Bendroflumethiazide 2.5mg / Potassium chloride 630mg (potassium 8.4mmol) modified-release tablets"	"Potassium chloride/Bendroflumethiazide"	"630mg + 2.5mg"	"Modified-release tablet"	"Oral"	0	"Unknown"	"February 2009"	4905001	0
15135	159315001000027104	69269020	170	"Hydrochlorothiazide with captopril 12.5mg with 25mg Tablet"	"Captopril/Hydrochlorothiazide"	"12.5mg + 25mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	5446002	0
17633	236435001000027104	87231020	1040	"Captopril 3mg/5ml oral solution"	"Captopril"	"3mg/5ml"	"Oral Liquid"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	12187001	0
52886	17015311000001104	35998020	0	"Losartan 12.5mg tablets (A A H Pharmaceuticals Ltd)"	"Losartan potassium"	"12.5mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"January 2013"	35998020	0
43563	102611000001100	61391020	1	"Enalapril 2.5mg tablets (Zentiva Pharma UK Ltd)"	"Enalapril maleate"	"2.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"September 2010"	3341009	0
62039	7338811000001104	67901020	0	"Ramipril 1.25mg tablets (Zentiva Pharma UK Ltd)"	"Ramipril"	"1.25mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"January 2015"	5064009	0
12858	318944005	81182020	34137	"Imidapril 10mg tablets"	"Imidapril hydrochloride"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	9423002	0
61270	21296211000001104	45151020	1	"Perindopril erbumine 4mg tablets (Accord Healthcare Ltd)"	"Perindopril erbumine"	"4mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"September 2014"	45151020	0
32857	5587511000001109	67125020	999	"Ramipril 1.25mg capsules (Teva UK Ltd)"	"Ramipril"	"1.25mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	4849009	0
11937	8720711000001102	90539020	4516	"Ramipril 2.5mg/5ml oral suspension"	"Ramipril"	"500microgram/1ml"	"Oral suspension"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	13861001	0
64504	17621211000001102	2030020	209	"Plendil 5mg modified-release tablets (Necessity Supplies Ltd)"	"Felodipine"	"5mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"October 2015"	2030020	0
71040	20005511000001104	39748020	0	"Ramipril 5mg tablets (Pfizer Ltd)"	"Ramipril"	"5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"December 2017"	39748020	0
77450	16208111000001108	2053020	124	"Motens 2mg tablets (Lexon (UK) Ltd)"	"Lacidipine"	"2mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"August 2019"	2053020	0
56104	16732411000001100	1658020	6	"Losartan 50mg tablets (A A H Pharmaceuticals Ltd)"	"Losartan potassium"	"50mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"August 2013"	1658020	0
81340	22626511000001104	16807021	0	"Candesartan 32mg tablets (DE Pharmaceuticals)"	"Candesartan cilexetil"	"32mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"July 2020"	16807021	0
31072	8983911000001107	88790020	4827	"Amias 32mg tablets (Takeda UK Ltd)"	"Candesartan cilexetil"	"32mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2009"	12972001	0
12456	29205001000027104	51646020	14107	"Sotazide Tablet (Bristol-Myers Squibb Pharmaceuticals Ltd)"	"Hydrochlorothiazide/Sotalol Hydrochloride"	""	"Tablet"	"Oral"	2040000	"Beta-Adrenoceptor Blockers"	"February 2009"	881001	0
80786	37893211000001104	90664021	0	"Amlodipine 5mg tablets (Dawa Ltd)"	"Amlodipine"	"5mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"May 2020"	90664021	0
4741	318980005	81321020	2280578	"Candesartan 16mg tablets"	"Candesartan cilexetil"	"16mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2009"	9495001	0
37655	424411000001101	59733020	171	"Captopril 25mg tablets (Teva UK Ltd)"	"Captopril"	"25mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	2959009	0
3221	319301007	74745020	672745	"Lacidipine 4mg tablets"	"Lacidipine"	"4mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	7031002	0
79467	22626311000001104	16670021	2	"Candesartan 2mg tablets (DE Pharmaceuticals)"	"Candesartan cilexetil"	"2mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"December 2019"	16670021	0
61117	23471511000001104	20667021	54	"Perindopril erbumine 4mg/5ml oral solution"	"Perindopril erbumine"	"800microgram/1ml"	"Oral solution"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"September 2014"	20667021	0
32934	7949111000001105	88109020	24993	"Lopace 10mg capsules (Discovery Pharmaceuticals)"	"Ramipril"	"10mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	12629001	0
58274	18463811000001100	1646020	0	"Losartan 25mg tablets (Accord Healthcare Ltd)"	"Losartan potassium"	"25mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"December 2013"	1646020	0
34059	1711000001109	55391020	8540	"Bendroflumethiazide 2.5mg tablets (Accord Healthcare Ltd)"	"Bendroflumethiazide"	"2.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria"	"February 2009"	1855010	0
51368	449333009	41456020	482	"Azilsartan medoxomil 80mg tablets"	"Azilsartan medoxomil"	"80mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"January 2013"	41456020	0
62415	21100511000001104	43822020	0	"Irbesartan 300mg tablets (A A H Pharmaceuticals Ltd)"	"Irbesartan"	"300mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2015"	43822020	0
73811	22947511000001108	17399021	0	"Candesartan 2mg tablets (Ranbaxy (UK) Ltd)"	"Candesartan cilexetil"	"2mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"November 2018"	17399021	0
14478	829111000001100	69845020	15805	"Accupro 20mg tablets (Pfizer Ltd)"	"Quinapril hydrochloride"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	5603003	0
16161	407856001	58831020	52700	"Telmisartan 80mg / Hydrochlorothiazide 12.5mg tablets"	"Telmisartan/Hydrochlorothiazide"	"80mg + 12.5mg"	"Tablet"	"Oral"	2050504	"Angiotensin-II Receptor Antagonists With Diuretic"	"February 2009"	2748001	0
11133	159305001000027104	69268020	3363	"Hydrochlorothiazide with captopril 25mg with 50mg Tablet"	"Captopril/Hydrochlorothiazide"	"25mg + 50mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	5446001	0
46792	264955001000027104	99771020	4	"Olmesartan medoxomil with amlodipine and hydrochlorothiazide 40mg + 5mg + 12.5mg Tablet"	"Amlodipine/Hydrochlorothiazide/Olmesartan Medoxomil"	"40mg + 5mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists"	"February 2012"	18539001	0
1780	318956006	76332020	5234478	"Losartan 50mg tablets"	"Losartan potassium"	"50mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2009"	7483001	0
43508	295411000001105	56458020	300	"Co-amilofruse 5mg/40mg tablets (Sandoz Ltd)"	"Amiloride hydrochloride/Furosemide"	"5mg + 40mg"	"Tablet"	"Oral"	2020400	"Potassium-Sparing Diuretics With Other Diuretics"	"September 2010"	2122009	0
28486	8352011000001100	89909020	225	"Captopril 6.25mg/5ml oral suspension"	"Captopril"	"1.25mg/1ml"	"Oral suspension"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	13545001	0
28129	891211000001100	62291020	670	"Co-amilofruse 5mg/40mg tablets (Teva UK Ltd)"	"Amiloride hydrochloride/Furosemide"	"5mg + 40mg"	"Tablet"	"Oral"	2020400	"Potassium-Sparing Diuretics With Other Diuretics"	"February 2009"	3560009	0
67269	5352011000001109	1540020	1744	"Coversyl 2mg tablets (Waymade Healthcare Plc)"	"Perindopril erbumine"	"2mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2016"	1540020	0
68828	23977111000001108	21735021	0	"Felodipine 5mg modified-release tablets (DE Pharmaceuticals)"	"Felodipine"	"5mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2017"	21735021	0
57488	246525001000027104	92809020	0	"Hydrochlorothiazide Oral solution"	"Hydrochlorothiazide"	""	"Oral Solution"	""	2020100	"Thiazides And Related Diuretics"	"October 2013"	15003001	0
82505	5347211000001104	1368020	48	"Capozide 25mg/50mg tablets (Waymade Healthcare Plc)"	"Hydrochlorothiazide/Captopril"	"25mg + 50mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"January 2021"	1368020	0
40256	3689111000001107	96646020	450	"Baratol 25mg tablets (Amdipharm Plc)"	"Indoramin hydrochloride"	"25mg"	"Tablet"	"Oral"		"Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)"	"August 2009"	16940001	0
59788	16065411000001100	1591020	0	"Ramipril 10mg capsules (Bristol Laboratories Ltd)"	"Ramipril"	"10mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2014"	1591020	0
77690	414411000001109	61248020	168	"Enalapril 10mg tablets (IVAX Pharmaceuticals UK Ltd)"	"Enalapril maleate"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2019"	3309011	0
50509	8720411000001108	20723020	27	"Ramipril 10mg/5ml oral solution"	"Ramipril"	"2mg/1ml"	"Oral solution"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"January 2013"	20723020	0
58339	18681211000001100	2044020	52	"Neofel XL 2.5mg tablets (Almus Pharmaceuticals Ltd)"	"Felodipine"	"2.5mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"December 2013"	2044020	0
47021	19877111000001100	475021	6123	"Ramipril 2.5mg/5ml oral solution sugar free"	"Ramipril"	"500microgram/1ml"	"Oral solution"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"March 2012"	18900001	0
60149	8274111000001104	18921020	12	"Amiloride 5mg/5ml oral suspension"	"Amiloride hydrochloride"	"1mg/1ml"	"Oral suspension"	"Oral"	2020300	"Potassium-Sparing Diuretics And Aldosterone Antagonists"	"June 2014"	18921020	0
26256	209045001000027104	78942020	145	"Opumide 2.5mg Tablet (Opus Pharmaceuticals Ltd)"	"Indapamide hemihydrate"	"2.5mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"February 2009"	8392001	0
71344	5332311000001106	1982020	2664	"Amlodipine 5mg tablets (Waymade Healthcare Plc)"	"Amlodipine"	"5mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"January 2018"	1982020	0
66517	8307011000001105	19158020	1	"Bendroflumethiazide 1.25mg/5ml oral suspension"	"Bendroflumethiazide"	"250microgram/1ml"	"Oral suspension"	"Oral"		"Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria"	"June 2016"	19158020	0
34696	576511000001101	65102020	42	"Lisinopril 20mg tablets (Mylan)"	"Lisinopril"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	4287009	0
42723	578511000001100	73041020	21	"Pralenal 5 tablets (Opus Pharmaceuticals Ltd)"	"Enalapril maleate"	"5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"June 2010"	6540002	0
62513	17204211000001104	66587020	11	"Methyldopa 250mg tablets (Sovereign Medical Ltd)"	"Methyldopa anhydrous"	"250mg"	"Tablet"	"Oral"	2050200	"Centrally Acting Antihypertensive Products"	"March 2015"	4702009	0
80520	32496811000001100	66000021	0	"Ramipril 1.25mg capsules (Brown & Burk UK Ltd)"	"Ramipril"	"1.25mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"April 2020"	66000021	0
761	408040007	87049020	101396	"Ramipril 1.25mg tablets"	"Ramipril"	"1.25mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	12093001	0
41522	7315011000001107	65183020	1129	"Lisopress 20mg tablets (Teva UK Ltd)"	"Lisinopril"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"March 2010"	4311009	0
15085	82345001000027104	58452020	321	"Innovace Titration pack (Merck Sharp & Dohme Ltd)"	"Enalapril Maleate"	""	"Titration Pack"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	2640002	0
67664	19631911000001100	10168020	1	"Valsartan 160mg / Hydrochlorothiazide 12.5mg tablets (Teva UK Ltd)"	"Valsartan/Hydrochlorothiazide"	"160mg + 12.5mg"	"Tablet"	"Oral"	2050504	"Angiotensin-II Receptor Antagonists With Diuretic"	"September 2016"	10168020	0
82485	16159711000001108	1298020	211	"Doralese Tiltab 20mg tablets (Lexon (UK) Ltd)"	"Indoramin hydrochloride"	"20mg"	"Tablet"	"Oral"		"Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)"	"January 2021"	1298020	0
62388	24372011000001100	24026021	0	"Losartan 12.5mg tablets (DE Pharmaceuticals)"	"Losartan potassium"	"12.5mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2015"	24026021	0
44527	7659911000001107	98847020	1657	"Captopril 5mg/ml oral solution sugar free"	"Captopril"	"5mg/1ml"	"Oral solution"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2011"	18062001	0
62140	24505711000001100	25450021	0	"Candesartan 4mg tablets (Sandoz Ltd)"	"Candesartan cilexetil"	"4mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"January 2015"	25450021	0
57273	20483811000001104	41316020	16	"Candesartan 8mg tablets (Actavis UK Ltd)"	"Candesartan cilexetil"	"8mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"September 2013"	41316020	0
47616	18987011000001100	99785020	348	"Sevikar HCT 40mg/10mg/12.5mg tablets (Daiichi Sankyo UK Ltd)"	"Olmesartan medoxomil/Hydrochlorothiazide/Amlodipine besilate"	"40mg + 12.5mg + 10mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"August 2012"	18546001	0
46957	13741311000001108	59293020	5	"Captopril 12.5mg tablets (Tillomed Laboratories Ltd)"	"Captopril"	"12.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"March 2012"	2860009	0
77615	8720211000001109	20719020	3	"Ramipril 1.25mg/5ml oral solution"	"Ramipril"	"250microgram/1ml"	"Oral solution"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2019"	20719020	0
78162	88511000001109	50046020	168	"Methyldopa 125mg tablets (Accord Healthcare Ltd)"	"Methyldopa anhydrous"	"125mg"	"Tablet"	"Oral"	2050200	"Centrally Acting Antihypertensive Products"	"October 2019"	491011	0
77378	5597511000001108	1466020	615	"Zestril 10mg tablets (Dowelhurst Ltd)"	"Lisinopril"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2019"	1466020	0
39914	7333311000001100	67735020	1488	"Amlodipine 5mg tablets (Teva UK Ltd)"	"Amlodipine"	"5mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"August 2009"	5017009	0
82606	10386911000001108	69243020	0	"Lisinopril 20mg tablets (Arrow Generics Ltd)"	"Lisinopril"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"January 2021"	5439009	0
75069	30015911000001100	53233021	0	"Co-amilozide 2.5mg/25mg tablets (Mawdsley-Brooks & Company Ltd)"	"Amiloride hydrochloride/Hydrochlorothiazide"	"2.5mg + 25mg"	"Tablet"	"Oral"	2020400	"Potassium-Sparing Diuretics With Other Diuretics"	"February 2019"	53233021	0
61262	16060811000001104	1483020	111	"Lisinopril 20mg tablets (Bristol Laboratories Ltd)"	"Lisinopril"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"September 2014"	1483020	0
61499	10720911000001100	73468020	2	"Ramipril 2.5mg tablets (Accord Healthcare Ltd)"	"Ramipril"	"2.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"October 2014"	6662009	0
59915	23707311000001108	21645021	2612	"Captopril 25mg/5ml oral solution sugar free"	"Captopril"	"5mg/1ml"	"Oral solution"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2014"	21645021	0
3793	318137000	73911020	34841	"Co-amilofruse 10mg/80mg tablets"	"Amiloride hydrochloride/Furosemide"	"10mg + 80mg"	"Tablet"	"Oral"	2020400	"Potassium-Sparing Diuretics With Other Diuretics"	"February 2009"	6787003	0
